2.46	0.337	0.103	0.811553	0	2.08996	4.86045	0	-1.88736	0	0	0	
2.47	0.337	0.103	0.859925	0	2.07053	4.81395	0	-1.99931	0	0	0	
2.48	0.337	0.103	0.907819	0	2.04998	4.76489	0	-2.1101	0	0	0	
2.49	0.337	0.103	0.95521	0	2.02833	4.7133	0	-2.21965	0	0	0	
2.5	0.337	0.103	1.00207	0	2.0056	4.65921	0	-2.32792	0	0	0	
2.51	0.337	0.103	1.04838	0	1.98178	4.60264	0	-2.43484	0	0	0	
2.52	0.337	0.103	1.09411	0	1.95691	4.54364	0	-2.54037	0	0	0	
2.53	0.337	0.103	1.13924	0	1.93098	4.48224	0	-2.64444	0	0	0	
2.54	0.337	0.103	1.18375	0	1.90402	4.41848	0	-2.747	0	0	0	
2.55	0.337	0.103	1.2276	0	1.87605	4.35239	0	-2.848	0	0	0	
2.56	0.337	0.103	1.27078	0	1.84707	4.28401	0	-2.94739	0	0	0	
2.57	0.337	0.103	1.31327	0	1.81711	4.21338	0	-3.04511	0	0	0	
2.58	0.337	0.103	1.35504	0	1.78618	4.14055	0	-3.14112	0	0	0	
2.59	0.337	0.103	1.39607	0	1.7543	4.06555	0	-3.23537	0	0	0	
2.6	0.337	0.103	1.43634	0	1.72148	3.98843	0	-3.3278	0	0	0	
2.61	0.337	0.103	1.47583	0	1.68775	3.90923	0	-3.41837	0	0	0	
2.62	0.337	0.103	1.51451	0	1.65312	3.828	0	-3.50703	0	0	0	
2.63	0.337	0.103	1.55238	0	1.61762	3.74478	0	-3.59375	0	0	0	
2.64	0.337	0.103	1.5894	0	1.58126	3.65962	0	-3.67847	0	0	0	
2.65	0.337	0.103	1.62556	0	1.54406	3.57258	0	-3.76115	0	0	0	
2.66	0.337	0.103	1.66084	0	1.50604	3.48369	0	-3.84176	0	0	0	
2.67	0.337	0.103	1.69523	0	1.46723	3.39301	0	-3.92024	0	0	0	
2.68	0.337	0.103	1.72869	0	1.42765	3.30059	0	-3.99657	0	0	0	
2.69	0.337	0.103	1.76123	0	1.38731	3.20648	0	-4.0707	0	0	0	
2.7	0.337	0.103	1.79281	0	1.34625	3.11073	0	-4.1426	0	0	0	
2.71	0.337	0.103	1.82343	0	1.30447	3.0134	0	-4.21223	0	0	0	
2.72	0.337	0.103	1.85307	0	1.26201	2.91454	0	-4.27955	0	0	0	
2.73	0.337	0.103	1.88172	0	1.21889	2.8142	0	-4.34455	0	0	0	
